SDR	7.7.6
09/26/2008 02:30:00	8.3	0.5	9.5	6.1	8.2	0.4	9.3	6.7	7.2	0.5	8.4	5.7	7.1	0.5	8.8	5.3									54	4	56	260	44	4	40	350					2.9	0.0	3.2	2.9								
09/26/2008 02:40:00	8.2	0.4	9.1	7.2	8.3	0.3	9.0	7.3	7.2	0.3	8.4	6.5	7.2	0.4	8.0	6.1									53	4	57	260	43	3	42	350					3.0	0.0	3.2	2.9								
09/26/2008 02:50:00	8.3	0.5	9.9	7.6	8.4	0.4	9.9	7.3	7.3	0.4	9.1	6.5	7.2	0.5	8.8	6.1									51	4	54	260	41	3	45	350					2.9	0.0	3.2	2.9								
09/26/2008 03:00:00	8.8	0.4	9.9	7.6	8.6	0.4	9.6	7.3	7.6	0.4	8.8	6.5	7.5	0.5	9.1	6.1									52	3	51	260	43	3	42	350					3.2	0.0	3.4	2.9								
09/26/2008 03:10:00	8.8	0.3	9.9	8.0	8.9	0.3	9.6	7.9	7.8	0.3	8.8	6.8	7.7	0.4	8.8	5.7									51	3	55	260	42	3	36	350					3.1	0.0	3.4	2.9								
09/26/2008 03:20:00	8.6	0.3	9.5	8.0	8.7	0.3	9.6	7.6	7.6	0.3	8.4	6.5	7.4	0.4	8.4	6.1									50	4	52	260	41	3	37	350					2.8	0.1	3.2	2.7								
09/26/2008 03:30:00	9.1	0.4	10.3	8.4	9.0	0.4	9.9	7.9	7.9	0.4	9.1	6.8	7.8	0.4	8.8	6.1									57	3	54	260	47	3	48	350					2.9	0.0	3.2	2.7								
09/26/2008 03:40:00	9.1	0.3	9.9	8.4	8.9	0.3	9.6	7.9	7.9	0.3	8.8	6.8	7.6	0.5	8.8	6.1									54	3	58	260	45	2	43	350					3.0	0.0	3.2	2.7								
09/26/2008 03:50:00	9.1	0.3	9.9	8.4	9.0	0.3	10.2	8.2	7.9	0.4	8.8	6.8	7.8	0.4	8.8	5.7									52	2	51	260	43	2	43	350					2.8	0.0	2.9	2.7								
09/26/2008 04:00:00	9.3	0.3	10.3	8.4	9.2	0.3	9.9	8.2	8.1	0.4	8.8	6.8	7.9	0.4	8.8	6.8									53	2	54	260	44	2	41	350					2.9	0.0	3.2	2.7								
09/26/2008 04:10:00	9.0	0.3	9.9	8.0	9.0	0.4	10.2	7.9	7.9	0.4	9.1	6.8	7.7	0.4	8.8	6.5									51	2	52	260	42	3	40	350					2.8	0.0	2.9	2.7								
09/26/2008 04:20:00	8.8	0.4	9.9	7.6	8.8	0.3	9.9	7.6	7.7	0.4	8.8	6.8	7.5	0.5	8.8	6.5									51	3	50	260	42	3	42	350					2.8	0.0	2.9	2.7								
09/26/2008 04:30:00	8.7	0.4	9.9	7.6	8.7	0.3	9.6	7.6	7.6	0.4	8.4	6.8	7.5	0.5	8.4	5.7									48	3	46	260	39	3	37	350					2.8	0.0	2.9	2.7								
09/26/2008 04:40:00	7.7	0.7	9.1	5.7	7.6	0.6	9.0	6.2	6.6	0.6	8.0	4.9	6.4	0.6	8.0	4.6									42	5	36	260	34	6	37	350					2.4	0.4	2.9	1.7								
09/26/2008 04:50:00	8.4	0.5	9.5	6.5	8.2	0.4	9.3	7.0	7.2	0.5	8.4	5.7	7.0	0.5	8.4	6.1									48	4	45	260	39	4	39	350					2.1	0.2	2.5	1.7								
09/26/2008 05:00:00	8.8	0.4	9.9	8.0	8.8	0.4	9.9	7.9	7.7	0.4	8.8	6.5	7.7	0.5	8.8	6.5									51	2	53	260	42	3	41	350					2.6	0.0	2.9	2.2								
09/26/2008 05:10:00	8.7	0.3	9.5	8.0	8.7	0.3	9.6	7.9	7.6	0.4	8.4	6.8	7.6	0.4	8.8	6.5									54	3	56	260	45	2	48	350					2.6	0.0	2.9	2.7								
09/26/2008 05:20:00	9.2	0.3	9.9	8.4	9.1	0.3	9.9	8.2	8.0	0.3	8.8	6.8	7.9	0.3	8.8	6.8									57	2	58	260	48	2	44	350					2.8	0.0	2.9	2.7								
09/26/2008 05:30:00	8.9	0.3	9.9	8.4	9.0	0.3	9.6	8.2	7.8	0.3	8.8	7.2	7.7	0.4	8.8	6.1									52	3	56	260	42	2	41	350					2.7	0.0	2.9	2.7								
09/26/2008 05:40:00	8.2	0.6	9.9	6.5	8.4	0.5	9.3	6.7	7.2	0.6	8.8	5.7	7.3	0.6	8.4	4.9									45	5	48	260	36	5	37	350					2.6	0.0	2.9	2.2								
09/26/2008 05:50:00	8.2	0.5	9.5	6.5	8.1	0.5	9.3	7.0	7.0	0.5	8.4	5.7	7.0	0.6	8.4	5.7									42	4	45	260	34	4	29	350					1.9	0.4	2.5	1.0								
09/26/2008 06:00:00	8.8	0.4	9.9	7.2	8.9	0.4	10.2	8.2	7.8	0.4	8.8	6.8	7.8	0.5	9.1	6.5									46	3	42	260	37	3	43	350					1.2	0.2	1.5	0.8								
09/26/2008 06:10:00	9.0	0.3	9.9	8.4	9.1	0.3	9.9	8.2	8.0	0.4	9.1	6.8	7.8	0.5	8.8	6.5									46	3	47	260	37	3	36	350					1.4	0.2	2.0	1.0								
09/26/2008 06:20:00	8.7	0.4	9.9	7.6	8.7	0.4	9.9	7.9	7.6	0.4	8.8	6.5	7.5	0.4	8.4	6.5									43	4	46	260	34	3	37	350					1.4	0.0	1.5	1.0								
09/26/2008 06:30:00	7.9	0.5	9.1	6.8	7.8	0.4	9.0	6.7	6.7	0.4	7.6	5.7	6.4	0.4	7.6	5.7									37	4	39	260	28	3	22	350					0.0	0.5	1.3	-0.6								
09/26/2008 06:40:00	8.7	0.5	9.9	7.2	8.6	0.7	9.9	7.0	7.5	0.7	8.8	6.1	7.4	0.7	9.1	5.7									46	5	54	260	36	4	40	350					0.0	0.6	1.3	-0.6								
09/26/2008 06:50:00	9.1	0.3	9.9	8.4	9.1	0.3	10.2	8.2	8.0	0.4	8.8	7.2	7.7	0.4	9.1	6.5									46	3	45	260	36	3	39	350					1.2	0.1	1.5	1.0								
09/26/2008 07:00:00	8.8	0.4	9.9	7.2	8.5	0.3	9.3	7.3	7.4	0.4	8.4	6.1	7.1	0.3	8.0	6.1									44	3	44	260	35	3	35	350					0.7	0.2	1.3	0.6								
09/26/2008 07:10:00	7.9	0.5	9.1	6.8	7.9	0.4	9.0	7.0	6.8	0.4	8.0	6.1	6.6	0.4	7.6	5.7									40	3	42	260	31	3	33	350					0.0	0.3	0.6	-0.4								
09/26/2008 07:20:00	8.4	0.3	9.1	7.6	8.3	0.3	9.0	7.6	7.2	0.3	8.0	6.5	7.0	0.3	8.0	6.1									44	2	45	260	35	2	33	350					0.1	0.1	0.3	-0.4								
09/26/2008 07:30:00	8.2	0.3	9.1	7.2	8.2	0.3	9.0	7.6	7.1	0.3	8.0	6.5	6.9	0.3	7.6	6.1									45	2	45	260	36	2	36	350					0.7	0.3	1.3	0.3								
09/26/2008 07:40:00	8.0	0.3	8.8	6.8	7.9	0.3	8.4	7.0	6.8	0.3	7.6	6.1	6.8	0.3	7.6	5.7									47	2	50	260	38	2	34	350					1.6	0.2	2.0	1.0								
09/26/2008 07:50:00	7.9	0.3	8.8	6.8	7.7	0.3	8.4	6.7	6.6	0.3	7.2	5.7	6.4	0.4	7.6	4.9									46	3	47	260	36	3	37	350					1.8	0.0	2.0	1.5								
09/26/2008 08:00:00	7.2	0.7	8.8	5.7	7.0	0.6	8.7	5.9	6.0	0.6	7.6	4.9	5.7	0.5	7.2	4.9									40	5	43	260	31	5	35	350					1.0	0.4	2.0	0.3								
09/26/2008 08:10:00	7.0	0.4	8.4	6.1	6.8	0.3	7.9	6.2	5.8	0.3	6.8	4.9	5.6	0.3	6.8	4.9									40	3	40	260	30	3	27	350					0.2	0.0	0.3	0.1								
09/26/2008 08:20:00	7.1	0.5	8.4	6.1	6.9	0.4	7.9	6.2	5.8	0.4	6.8	4.9	5.6	0.4	6.8	4.9									42	5	48	260	33	4	33	350					0.3	0.0	0.6	0.1								
09/26/2008 08:30:00	7.7	0.4	8.8	6.5	7.5	0.4	8.4	6.4	6.4	0.4	7.6	5.3	6.3	0.4	7.2	5.3									45	3	43	260	36	2	33	350					1.0	0.3	1.5	0.3								
09/26/2008 08:40:00	7.9	0.4	8.8	6.8	7.7	0.3	8.7	7.0	6.6	0.3	7.6	5.7	6.6	0.4	7.6	5.7									46	3	43	260	37	3	44	350					1.4	0.3	2.2	1.0								
09/26/2008 08:50:00	8.2	0.4	9.1	7.2	8.1	0.3	9.0	7.3	7.0	0.4	8.0	6.1	6.9	0.4	8.0	5.7									49	2	47	260	41	2	39	350					3.1	0.4	3.4	2.2								
09/26/2008 09:00:00	8.8	0.3	9.5	7.6	8.6	0.4	9.6	7.6	7.4	0.4	8.8	6.5	7.3	0.5	8.8	5.7									50	2	54	260	42	2	42	350					3.7	0.1	4.2	3.4								
09/26/2008 09:10:00	8.2	0.3	8.8	7.2	8.0	0.4	8.7	6.7	6.9	0.4	7.6	6.1	6.7	0.5	8.0	5.3									45	3	47	260	37	3	35	350					4.0	0.0	4.2	3.9								
09/26/2008 09:20:00	7.6	0.5	8.8	5.7	7.3	0.5	8.4	5.9	6.6	0.5	8.0	4.9	6.0	0.6	7.6	3.8									46	4	50	260	37	4	31	350					4.2	0.0	4.4	4.2								
09/26/2008 09:30:00	7.7	0.6	9.5	6.1	7.4	0.7	9.0	5.6	6.9	0.7	8.8	4.9	6.1	0.8	7.6	3.8									45	5	45	260	36	4	36	350					4.2	0.0	4.4	4.2								
09/26/2008 09:40:00	7.7	0.7	9.5	5.7	7.4	0.7	9.0	5.6	6.9	0.8	8.4	4.6	6.2	0.8	8.0	4.2									48	4	47	260	39	4	35	350					4.0	0.2	4.7	3.7								
09/26/2008 09:50:00	7.3	0.6	9.1	5.3	7.0	0.6	8.7	5.6	6.4	0.7	8.4	4.6	5.8	0.7	8.4	4.2									46	6	48	260	38	5	35	350					4.7	0.0	4.9	4.4								
09/26/2008 10:00:00	7.2	0.8	9.1	5.3	7.0	0.8	9.3	5.0	6.2	0.8	8.4	4.2	6.0	0.8	8.0	4.2									49	7	52	260	41	6	45	350					5.0	0.2	5.4	4.7								
09/26/2008 10:10:00	6.8	0.6	8.4	4.9	6.8	0.7	8.4	4.4	6.2	0.7	8.4	4.2	5.9	0.7	7.6	3.8									47	6	47	260	39	6	32	350					5.5	0.0	5.9	5.4								
09/26/2008 10:20:00	5.9	0.8	7.6	3.4	6.1	0.7	7.9	4.7	5.4	0.8	7.2	3.8	5.2	0.8	6.8	3.4									44	8	51	260	37	8	29	350					6.0	0.1	6.1	5.9								
09/26/2008 10:30:00	6.0	0.7	8.4	4.2	6.0	0.7	8.4	4.4	5.4	0.8	7.6	3.8	5.0	0.8	7.6	3.0									43	7	41	260	34	8	41	350					6.0	0.0	6.1	5.9								
09/26/2008 10:40:00	5.9	0.6	7.6	4.2	6.0	0.5	7.3	4.7	5.4	0.6	6.8	3.8	5.1	0.5	6.1	3.8									43	6	51	260	35	6	33	350					6.1	0.0	6.4	5.9								
09/26/2008 10:50:00	5.9	0.7	8.0	4.2	6.2	0.5	8.2	5.0	5.5	0.6	8.0	4.2	5.3	0.5	6.8	3.8									48	6	41	260	41	6	41	350					6.5	0.1	6.9	6.1								
09/26/2008 11:00:00	5.8	0.7	7.6	4.2	6.1	0.7	8.4	4.7	5.4	0.7	7.6	3.8	5.4	0.8	7.6	3.8									46	8	33	260	39	7	28	350					6.8	0.1	7.2	6.6								
09/26/2008 11:10:00	6.1	0.7	7.6	3.8	6.4	0.7	8.4	4.4	5.7	0.8	7.2	3.4	5.7	0.7	7.2	4.2									50	9	50	260	43	9	38	350					7.2	0.0	7.4	7.2								
09/26/2008 11:20:00	5.4	0.6	6.8	3.8	5.7	0.6	7.3	4.4	4.9	0.7	6.8	3.4	4.9	0.7	6.8	3.4									41	6	40	260	34	6	34	350					7.5	0.1	7.9	7.4								
09/26/2008 11:30:00	4.6	0.4	5.7	3.4	5.1	0.4	6.2	3.6	4.3	0.5	5.7	2.6	4.5	0.4	5.7	3.0									29	11	36	260	20	8	16	350					7.5	0.1	7.7	7.2								
09/26/2008 11:40:00	4.1	0.3	4.9	3.4	4.6	0.2	5.3	3.9	3.8	0.3	4.6	3.0	4.1	0.3	4.9	3.0									22	5	12	260	16	3	15	350					7.4	0.0	7.7	7.4								
09/26/2008 11:50:00	3.9	0.4	4.6	3.0	4.3	0.3	5.0	3.6	3.5	0.4	4.6	2.6	3.7	0.4	4.6	2.6									22	6	20	260	15	5	11	350					7.8	0.0	8.2	7.7								
09/26/2008 12:00:00	4.3	0.4	5.3	3.4	4.8	0.4	5.9	3.9	4.0	0.5	5.3	2.6	4.2	0.4	5.3	2.6									13	7	17	260	7	6	4	350					8.2	0.0	8.4	7.9								
09/26/2008 12:10:00	4.7	0.6	6.5	3.0	5.2	0.6	6.4	3.9	4.5	0.6	6.1	3.0	4.6	0.6	6.1	3.4									8	8	9	260	2	7	358	350					8.2	0.0	8.4	8.2								
09/26/2008 12:20:00	4.8	0.5	6.1	3.4	5.1	0.5	6.4	3.9	4.4	0.6	5.7	3.0	4.5	0.5	6.1	3.4									18	9	9	260	11	9	1	350					8.6	0.0	8.9	8.4								
09/26/2008 12:30:00	5.3	0.5	6.5	3.8	5.8	0.5	7.0	4.7	5.1	0.6	6.5	3.8	5.1	0.6	6.5	3.4									16	6	11	260	10	5	16	350					8.7	0.0	8.9	8.4								
09/26/2008 12:40:00	5.8	0.4	6.8	4.6	6.3	0.4	7.3	5.0	5.6	0.4	6.5	4.6	5.6	0.5	6.8	4.2									21	6	25	260	15	6	8	350					8.8	0.0	8.9	8.7								
09/26/2008 12:50:00	6.2	0.7	8.4	4.6	6.7	0.7	8.7	5.3	6.0	0.7	8.4	4.2	5.9	0.7	7.6	4.2									18	6	19	260	12	6	5	350					9.0	0.0	9.2	8.9								
09/26/2008 13:00:00	7.1	0.5	8.4	5.7	7.6	0.6	9.0	5.9	7.0	0.6	8.4	4.9	6.9	0.6	8.4	5.3									20	5	15	260	13	4	14	350					9.2	0.0	9.5	9.2								
09/26/2008 13:10:00	6.9	0.6	8.4	5.3	7.4	0.6	8.7	5.9	6.7	0.6	8.4	4.9	6.6	0.7	8.8	5.3									19	8	20	260	12	7	355	350					9.3	0.1	9.5	8.9								
09/26/2008 13:20:00	6.5	0.6	7.6	4.2	7.1	0.7	8.4	5.3	6.4	0.7	8.0	4.2	6.4	0.7	8.0	4.6									23	8	27	260	17	7	8	350					9.3	0.0	9.7	9.2								
09/26/2008 13:30:00	6.7	0.7	8.0	4.6	7.1	0.7	8.7	5.3	6.5	0.7	8.4	4.2	6.4	0.7	8.0	4.6									18	6	16	260	12	5	3	350					9.7	0.0	9.7	9.5								
09/26/2008 13:40:00	6.6	0.7	8.4	4.9	7.2	0.7	9.0	5.6	6.4	0.8	8.8	4.6	6.3	0.8	8.0	4.2									22	12	25	260	16	11	22	350					9.8	0.0	10.0	9.7								
09/26/2008 13:50:00	6.4	1.0	9.5	4.2	6.8	1.0	9.6	4.7	6.0	1.0	8.8	3.8	6.0	1.1	8.8	3.8									21	11	14	260	14	11	7	350					10.1	0.0	10.2	9.7								
09/26/2008 14:00:00	6.6	0.7	8.8	4.9	7.0	0.8	9.3	5.6	5.9	0.7	8.0	4.6	6.2	0.8	8.4	4.2									31	9	40	260	25	9	22	350					10.0	0.0	10.0	9.7								
09/26/2008 14:10:00	6.4	0.8	8.4	4.6	6.9	0.9	9.6	4.4	6.0	0.9	8.8	4.2	6.1	0.9	8.8	4.2									21	8	6	260	14	8	9	350					10.2	0.1	10.5	10.0								
09/26/2008 14:20:00	5.7	1.0	8.0	2.6	6.2	1.1	8.4	3.6	5.5	1.1	7.6	2.6	5.5	1.0	8.0	3.4									22	11	26	260	15	11	1	350					10.4	0.0	10.5	10.2								
09/26/2008 14:30:00	5.7	0.8	8.0	3.8	6.1	0.8	8.2	4.4	5.4	0.9	7.6	3.4	5.5	0.8	8.0	3.8									18	10	7	260	12	9	359	350					10.7	0.0	10.8	10.5								
09/26/2008 14:40:00	5.4	0.8	8.0	3.0	6.0	0.8	8.2	4.4	5.3	0.8	8.0	3.4	5.3	0.8	8.0	3.4									5	10	7	260	1	7	359	350					10.6	0.0	10.8	10.2								
09/26/2008 14:50:00	4.9	0.7	6.8	3.0	5.4	0.8	7.3	3.9	4.7	0.8	6.8	3.0	4.8	0.8	6.8	3.0									8	9	11	260	2	6	2	350					10.6	0.2	11.0	10.2								
09/26/2008 15:00:00	6.0	0.7	7.2	4.2	6.4	0.7	7.9	4.4	5.8	0.7	7.2	3.8	5.8	0.7	7.6	4.2									5	13	11	260	2	9	356	350					10.6	0.1	10.8	10.2								
09/26/2008 15:10:00	6.2	0.8	8.4	4.6	6.7	0.8	9.0	4.7	6.0	0.8	8.4	4.2	6.0	0.8	8.4	4.2									358	9	356	260	356	5	350	350					10.4	0.0	10.8	10.2								
09/26/2008 15:20:00	6.7	0.7	8.4	4.9	7.2	0.7	8.4	5.3	6.5	0.7	8.0	4.6	6.5	0.8	8.0	3.8									6	5	353	260	0	4	350	350					10.3	0.0	10.5	10.2								
09/26/2008 15:30:00	6.4	0.7	8.0	4.9	6.9	0.7	8.4	5.0	6.2	0.8	8.0	3.8	6.2	0.8	8.0	4.2									5	8	9	260	0	7	359	350					10.3	0.0	10.5	10.2								
09/26/2008 15:40:00	6.9	0.8	8.8	4.9	7.4	0.7	9.3	5.6	6.7	0.8	9.1	4.6	6.7	0.7	8.4	4.6									1	6	357	260	357	4	350	350					10.2	0.0	10.2	10.0								
09/26/2008 15:50:00	7.5	0.9	9.5	5.7	7.9	1.0	10.2	5.6	7.3	1.0	9.5	4.9	7.1	1.0	9.5	4.9									358	6	352	260	355	5	350	350					10.1	0.0	10.2	10.0								
09/26/2008 16:00:00	8.0	0.8	9.9	5.7	8.4	0.8	10.2	6.4	7.4	0.8	9.5	5.3	7.6	0.8	9.5	5.7									0	6	5	260	357	8	351	350					9.8	0.0	10.0	9.7								
09/26/2008 16:10:00	8.5	1.0	10.7	6.1	9.0	0.9	11.0	7.0	7.8	1.0	10.7	5.3	8.3	0.9	10.7	5.7									358	6	1	260	355	3	351	350					9.6	0.2	10.0	9.2								
09/26/2008 16:20:00	8.2	0.7	9.5	5.7	8.6	0.8	10.2	6.7	7.4	0.8	8.8	5.3	7.8	1.0	9.5	5.7									359	8	354	260	357	5	353	350					9.3	0.0	9.5	9.2								
09/26/2008 16:30:00	8.7	1.0	10.3	6.1	9.0	0.8	10.7	6.7	7.9	0.9	9.9	5.3	8.3	1.0	10.3	5.7									353	6	345	260	354	2	349	350					9.1	0.2	9.7	8.7								
09/26/2008 16:40:00	7.8	0.9	9.5	5.7	8.2	0.9	9.9	5.6	7.1	0.9	8.8	4.2	7.5	1.0	9.5	5.3									0	7	355	260	356	4	350	350					9.1	0.0	9.2	8.9								
09/26/2008 16:50:00	8.3	1.0	10.3	5.3	8.6	0.9	10.2	6.4	7.6	0.9	9.5	4.9	8.0	0.9	9.9	5.7									353	5	347	260	346	2	349	350					8.8	0.0	9.2	8.4								
09/26/2008 17:00:00	8.9	0.9	10.7	6.1	9.2	0.8	10.7	7.0	8.1	0.9	9.5	5.7	8.2	0.8	9.9	6.1									353	5	350	260	354	6	357	350					8.4	0.1	8.7	8.2								
09/26/2008 17:10:00	9.2	0.6	10.3	7.2	9.5	0.7	11.0	7.6	8.5	0.7	9.9	6.8	8.6	0.8	10.7	6.5									354	6	340	260	354	6	350	350					8.2	0.0	8.4	8.2								
09/26/2008 17:20:00	9.1	0.9	11.1	6.5	9.5	0.8	11.3	7.3	8.4	0.9	10.3	5.7	8.8	1.0	11.1	6.1									350	4	344	260	345	7	349	350					7.8	0.1	8.2	7.7								
09/26/2008 17:30:00	8.4	0.9	10.3	6.1	8.7	0.8	11.0	6.7	7.6	0.9	9.9	5.7	7.8	0.9	10.3	5.7									355	6	359	260	346	5	352	350					7.7	0.0	7.9	7.7								
09/26/2008 17:40:00	8.8	0.9	10.3	6.1	9.2	1.0	10.7	6.2	8.2	1.0	9.9	5.3	8.6	1.0	10.3	5.7									350	5	349	260	345	3	349	350					7.5	0.2	7.9	7.2								
09/26/2008 17:50:00	8.8	0.9	10.7	6.5	9.1	0.9	10.7	6.4	8.1	1.0	10.3	5.3	8.3	1.0	10.3	6.1									352	5	349	260	345	5	349	350					7.2	0.0	7.4	7.2								
09/26/2008 18:00:00	8.9	0.8	11.1	6.8	9.2	0.7	11.3	7.6	8.1	0.8	10.7	6.1	8.3	0.8	10.7	5.7									354	5	350	260	355	9	350	350					7.0	0.0	7.2	6.9								
09/26/2008 18:10:00	8.5	0.7	10.3	6.5	8.7	0.7	10.2	7.0	7.6	0.7	9.1	6.1	7.9	0.8	9.5	5.7									354	5	350	260	346	13	350	350					6.7	0.1	7.2	6.4								
09/26/2008 18:20:00	8.4	0.5	9.5	6.8	8.7	0.5	9.9	7.3	7.6	0.5	8.8	5.7	7.9	0.6	9.1	5.7									355	4	349	260	354	2	355	350					6.4	0.0	6.6	6.1								
09/26/2008 18:30:00	8.2	0.7	9.9	6.1	8.5	0.6	9.9	7.0	7.4	0.6	8.8	5.7	7.8	0.6	9.1	6.1									355	3	354	260	355	12	347	350					6.1	0.1	6.4	5.9								
09/26/2008 18:40:00	9.4	0.5	10.3	8.0	9.5	0.5	10.7	8.4	8.5	0.5	9.5	7.2	8.6	0.6	9.9	6.8									355	2	356	260	346	4	350	350					5.6	0.2	5.9	5.4								
09/26/2008 18:50:00	9.7	0.4	11.1	8.8	9.8	0.4	11.0	8.7	8.8	0.5	10.3	7.2	8.8	0.6	10.3	7.2									356	3	353	260	354	7	350	350					5.1	0.0	5.4	4.9								
09/26/2008 19:00:00	9.2	0.5	10.3	8.0	9.3	0.4	10.4	8.2	8.3	0.5	9.5	6.8	8.3	0.4	9.5	7.2									354	3	350	260	346	9	349	350					4.7	0.1	5.1	4.4								
