SDR	7.7.6
03/01/2009 01:50:00	5.1	1.7	8.0	0.7	1.0	0.0	1.0	1.0	5.8	1.3	9.1	1.5	5.8	1.5	8.8	1.9									275	6	272	260	98	0	350	350	12.2	0.0	12.2	12.2	-14.9	0.1	-14.5	-15.0					85.1	0.1	85.8	84.8
03/01/2009 02:00:00	4.3	1.8	8.4	0.7	1.0	0.0	1.0	1.0	4.8	1.6	8.8	0.4	4.6	1.7	8.4	1.1									276	10	272	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.1	0.0	-14.8	-15.2					85.0	0.0	85.1	84.8
03/01/2009 02:10:00	5.1	1.4	8.4	1.1	1.0	0.0	1.0	1.0	5.6	1.1	8.8	1.1	5.5	1.4	8.4	0.4									275	5	275	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.1	0.0	-14.8	-15.2					85.0	0.0	85.1	84.8
03/01/2009 02:20:00	6.9	0.6	8.8	4.2	1.0	0.0	1.0	1.0	7.2	0.7	9.1	5.7	7.2	0.6	9.1	5.7									275	3	269	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.3	0.1	-14.8	-15.6					84.8	0.2	85.3	84.4
03/01/2009 02:30:00	7.3	0.8	9.5	4.9	1.0	0.0	1.0	1.0	7.6	0.8	9.9	5.7	7.4	0.7	9.5	5.3									275	5	272	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.5	0.0	-15.2	-15.6					84.5	0.0	84.6	84.4
03/01/2009 02:40:00	8.3	0.6	9.9	6.5	1.0	0.0	1.0	1.0	8.7	0.8	10.3	6.5	8.6	0.8	10.7	6.5									275	4	272	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.2	0.0	-15.0	-15.6					84.8	0.0	85.1	84.4
03/01/2009 02:50:00	8.1	0.7	10.3	6.1	1.0	0.0	1.0	1.0	8.6	0.8	10.7	6.5	8.4	0.7	10.7	5.7									275	4	273	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.2	0.0	-15.0	-15.2					84.8	0.0	85.1	84.6
03/01/2009 03:00:00	8.5	0.8	10.3	6.1	1.0	0.0	1.0	1.0	8.9	0.9	11.1	6.5	8.8	0.8	11.1	6.5									275	4	271	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.3	0.0	-15.0	-15.4					84.7	0.0	84.8	84.4
03/01/2009 03:10:00	8.5	0.8	11.5	6.8	1.0	0.0	1.0	1.0	9.1	0.9	11.8	6.8	8.9	0.7	11.1	6.8									276	4	271	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.4	0.0	-15.2	-15.6					84.6	0.0	84.8	84.4
03/01/2009 03:20:00	8.4	0.8	10.3	5.7	1.0	0.0	1.0	1.0	8.9	0.9	11.5	6.8	8.7	0.8	11.1	5.7									275	4	273	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.3	0.0	-15.0	-15.6					84.7	0.0	85.1	84.4
03/01/2009 03:30:00	8.0	0.9	10.7	6.5	1.0	0.0	1.0	1.0	8.4	0.9	11.1	6.1	8.3	0.8	11.5	6.1									275	4	276	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.3	0.0	-15.0	-15.6					84.7	0.1	85.1	84.4
03/01/2009 03:40:00	8.0	0.7	9.9	5.7	1.0	0.0	1.0	1.0	8.3	0.9	10.3	6.1	8.1	0.8	10.7	6.5									276	4	269	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.6	0.0	-15.4	-15.8					84.4	0.0	84.6	84.2
03/01/2009 03:50:00	7.6	0.6	9.1	6.5	1.0	0.0	1.0	1.0	8.0	0.6	9.5	6.5	7.9	0.5	9.5	6.8									276	3	273	260	98	0	350	350	12.2	0.0	12.2	12.2	-15.9	0.1	-15.6	-16.2					84.0	0.1	84.4	83.7
