SDR	7.7.6
01/10/2008 02:20:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									4	3	260	260	40	23	74	350					-25.4	0.0	-25.2	-25.4								
01/10/2008 02:30:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									7	4	260	260	47	23	26	350					-25.4	0.0	-25.2	-25.6								
01/10/2008 02:40:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									11	4	260	260	43	17	54	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 02:50:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									12	2	260	260	40	9	46	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 03:00:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									6	4	260	260	39	22	32	350					-25.4	0.0	-25.2	-25.6								
01/10/2008 03:10:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.1	1.1	0.4									4	3	260	260	44	24	45	350					-25.4	0.1	-25.2	-25.6								
01/10/2008 03:20:00	0.4	0.0	0.4	0.4	1.2	0.2	1.9	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.7	0.4									5	3	260	260	39	28	91	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 03:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									5	3	260	260	37	26	53	350					-25.9	0.2	-25.4	-26.1								
01/10/2008 03:40:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									5	3	260	260	39	24	63	350					-26.1	0.0	-26.1	-26.1								
01/10/2008 03:50:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									4	3	260	260	37	24	60	350					-25.9	0.2	-25.6	-26.1								
01/10/2008 04:00:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									2	3	260	260	38	26	352	350					-25.6	0.0	-25.4	-25.7								
01/10/2008 04:10:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.1	1.1	0.4									357	5	260	260	35	26	21	350					-25.6	0.0	-25.2	-25.7								
01/10/2008 04:20:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.2	1.1	0.4	0.4	0.0	0.7	0.4									357	5	260	260	37	27	58	350					-25.3	0.0	-25.2	-25.4								
01/10/2008 04:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.2	1.1	0.4	0.4	0.2	1.1	0.4									356	6	260	260	40	28	357	350					-25.2	0.1	-24.9	-25.2								
01/10/2008 04:40:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.4	0.4									357	5	260	260	38	27	27	350					-25.0	0.0	-24.9	-25.2								
01/10/2008 04:50:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.2	1.1	0.4	0.4	0.1	1.1	0.4									340	23	260	260	40	28	60	350					-25.1	0.0	-24.9	-25.1								
01/10/2008 05:00:00	0.4	0.0	0.4	0.4	1.4	0.3	1.9	1.0	0.4	0.2	1.1	0.4	0.4	0.1	1.1	0.4									304	3	260	260	37	27	54	350					-24.9	0.1	-24.7	-25.1								
01/10/2008 05:10:00	0.4	0.0	0.4	0.4	1.5	0.2	1.9	1.0	0.4	0.0	1.1	0.4	0.4	0.1	1.1	0.4									311	18	260	260	32	26	355	350					-24.8	0.0	-24.6	-24.9								
01/10/2008 05:20:00	0.4	0.0	0.4	0.4	1.5	0.2	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.7	0.4									303	4	260	260	32	26	8	350					-24.8	0.0	-24.6	-24.9								
01/10/2008 05:30:00	0.4	0.0	0.4	0.4	1.4	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									316	22	260	260	30	24	350	350					-24.9	0.0	-24.6	-25.1								
01/10/2008 05:40:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									322	22	260	260	26	22	3	350					-25.1	0.0	-24.9	-25.2								
01/10/2008 05:50:00	0.4	0.0	0.4	0.4	1.3	0.3	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.2	1.1	0.4									305	8	260	260	33	26	12	350					-25.1	0.0	-25.1	-25.2								
01/10/2008 06:00:00	0.4	0.0	0.4	0.4	1.4	0.2	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.2	1.1	0.4									309	13	260	260	32	26	21	350					-25.0	0.0	-24.9	-25.1								
01/10/2008 06:10:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.2	1.1	0.4	0.4	0.1	0.7	0.4									307	2	260	260	36	27	353	350					-25.0	0.0	-24.9	-25.1								
01/10/2008 06:20:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.1	0.7	0.4									313	16	260	260	36	26	37	350					-25.0	0.0	-24.7	-25.1								
01/10/2008 06:30:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.1	0.7	0.4									319	19	260	260	35	24	56	350					-25.1	0.0	-24.9	-25.2								
01/10/2008 06:40:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.7	0.4									342	19	260	260	25	22	10	350					-25.2	0.1	-25.1	-25.4								
01/10/2008 06:50:00	0.4	0.0	0.4	0.4	1.3	0.3	1.9	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.4	0.4									307	5	260	260	34	27	32	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 07:00:00	0.4	0.0	0.4	0.4	1.5	0.1	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									306	3	260	260	33	27	63	350					-25.2	0.1	-24.9	-25.4								
01/10/2008 07:10:00	0.4	0.0	0.4	0.4	1.3	0.3	1.6	1.0	0.4	0.1	0.7	0.4	0.4	0.0	1.1	0.4									309	2	260	260	40	29	354	350					-24.9	0.0	-24.7	-25.1								
01/10/2008 07:20:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.1	1.1	0.4									310	2	260	260	40	28	42	350					-24.9	0.0	-24.7	-25.1								
01/10/2008 07:30:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									345	23	260	260	46	22	68	350					-25.2	0.1	-24.9	-25.4								
01/10/2008 07:40:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									359	4	260	260	41	23	15	350					-25.3	0.0	-25.2	-25.4								
01/10/2008 07:50:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	1.1	0.4	0.4	0.0	0.4	0.4									356	5	260	260	37	26	14	350					-25.1	0.0	-25.1	-25.2								
01/10/2008 08:00:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	4	260	260	35	26	51	350					-25.2	0.0	-25.1	-25.2								
01/10/2008 08:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									358	3	260	260	34	27	64	350					-25.3	0.0	-25.1	-25.4								
01/10/2008 08:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	3	260	260	36	27	350	350					-25.6	0.0	-25.2	-25.6								
01/10/2008 08:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									356	3	260	260	32	27	350	350					-25.6	0.0	-25.4	-25.7								
01/10/2008 08:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									354	4	260	260	32	27	350	350					-25.5	0.1	-25.2	-25.7								
01/10/2008 08:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									331	22	260	260	32	27	350	350					-25.4	0.1	-25.2	-25.6								
01/10/2008 09:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									327	22	260	260	34	28	74	350					-25.6	0.0	-25.2	-25.6								
01/10/2008 09:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									320	20	260	260	31	26	62	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 09:20:00	0.4	0.0	0.4	0.4	1.2	0.3	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									318	19	260	260	30	26	50	350					-25.5	0.0	-25.2	-25.6								
01/10/2008 09:30:00	0.4	0.0	0.4	0.4	1.6	0.1	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									311	14	260	260	31	27	350	350					-25.6	0.0	-25.4	-25.7								
01/10/2008 09:40:00	0.4	0.0	0.4	0.4	1.3	0.3	1.9	1.0	0.4	0.2	1.1	0.4	0.4	0.0	0.7	0.4									308	5	260	260	38	29	29	350					-25.6	0.0	-25.4	-25.6								
01/10/2008 09:50:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.5	0.2	1.1	0.4	0.4	0.0	0.7	0.4									311	2	260	260	44	28	65	350					-25.1	0.2	-24.7	-25.4								
01/10/2008 10:00:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.0	0.4	0.4									316	15	260	260	40	28	1	350					-24.6	0.0	-24.4	-24.9								
01/10/2008 10:10:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									313	2	260	260	43	27	67	350					-24.7	0.1	-24.6	-25.1								
01/10/2008 10:20:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									330	22	260	260	48	24	33	350					-25.2	0.1	-24.7	-25.2								
01/10/2008 10:30:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									1	3	260	260	34	26	13	350					-25.4	0.1	-25.2	-25.6								
01/10/2008 10:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									359	2	260	260	40	26	57	350					-25.7	0.1	-25.6	-25.9								
01/10/2008 10:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									359	3	260	260	34	27	40	350					-25.7	0.1	-25.2	-25.9								
01/10/2008 11:00:00	0.4	0.0	0.4	0.4	1.3	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	3	260	260	32	27	56	350					-25.3	0.1	-25.1	-25.6								
01/10/2008 11:10:00	0.4	0.0	0.4	0.4	1.4	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									354	4	260	260	33	26	350	350					-25.0	0.0	-24.7	-25.1								
01/10/2008 11:20:00	0.4	0.0	0.4	0.4	1.3	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									356	4	260	260	35	27	57	350					-24.8	0.1	-24.6	-25.1								
01/10/2008 11:30:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									338	17	260	260	26	23	36	350					-24.8	0.1	-24.6	-25.1								
01/10/2008 11:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									317	18	260	260	28	26	350	350					-25.0	0.0	-24.7	-25.1								
01/10/2008 11:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									306	9	260	260	32	29	62	350					-24.7	0.1	-24.4	-24.9								
01/10/2008 12:00:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.1	1.1	0.4	0.4	0.1	0.7	0.4									308	6	260	260	39	30	61	350					-24.2	0.1	-23.9	-24.6								
01/10/2008 12:10:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	1.1	0.4	0.4	0.0	0.7	0.4									311	3	260	260	45	29	67	350					-24.2	0.0	-24.1	-24.4								
01/10/2008 12:20:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									322	22	260	260	42	29	73	350					-24.3	0.0	-24.1	-24.6								
01/10/2008 12:30:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	3	260	260	37	28	61	350					-24.1	0.0	-23.9	-24.2								
01/10/2008 12:40:00	0.4	0.0	0.4	0.4	1.3	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	3	260	260	33	27	60	350					-23.9	0.1	-23.7	-24.1								
01/10/2008 12:50:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									359	3	260	260	23	27	32	350					-23.9	0.0	-23.7	-23.9								
01/10/2008 13:00:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									352	13	260	260	20	19	41	350					-24.2	0.1	-23.9	-24.6								
01/10/2008 13:10:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									351	12	260	260	24	23	350	350					-24.6	0.0	-24.4	-24.7								
01/10/2008 13:20:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									355	4	260	260	36	27	19	350					-24.1	0.3	-23.6	-24.6								
01/10/2008 13:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									349	8	260	260	30	26	352	350					-23.6	0.1	-23.4	-23.9								
01/10/2008 13:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									319	22	260	260	29	26	40	350					-23.7	0.0	-23.6	-23.9								
01/10/2008 13:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									314	20	260	260	30	27	353	350					-23.6	0.1	-23.2	-23.9								
01/10/2008 14:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	1.1	0.4									310	15	260	260	32	27	352	350					-23.3	0.0	-23.0	-23.4								
01/10/2008 14:10:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	23	260	260	31	26	350	350					-23.4	0.0	-23.2	-23.6								
01/10/2008 14:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									314	19	260	260	29	24	29	350					-23.5	0.0	-23.2	-23.7								
01/10/2008 14:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									314	17	260	260	29	26	50	350					-23.5	0.0	-23.2	-23.7								
01/10/2008 14:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									341	19	260	260	33	27	350	350					-23.0	0.1	-22.9	-23.2								
01/10/2008 14:50:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									328	23	260	260	32	27	49	350					-22.9	0.0	-22.7	-23.0								
01/10/2008 15:00:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									318	20	260	260	28	24	35	350					-23.1	0.1	-22.7	-23.4								
01/10/2008 15:10:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.7	0.4									330	22	260	260	29	26	67	350					-23.4	0.0	-23.2	-23.6								
01/10/2008 15:20:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.0	0.4	0.4									330	22	260	260	25	22	4	350					-23.5	0.0	-23.4	-23.6								
01/10/2008 15:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									328	22	260	260	25	26	352	350					-23.7	0.1	-23.6	-23.9								
01/10/2008 15:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	21	260	260	26	23	48	350					-23.4	0.0	-23.2	-23.6								
01/10/2008 15:50:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									329	20	260	260	26	23	349	350					-23.4	0.0	-23.2	-23.4								
01/10/2008 16:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									336	19	260	260	24	21	350	350					-23.4	0.0	-23.2	-23.4								
01/10/2008 16:10:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									354	7	260	260	26	21	18	350					-23.4	0.0	-23.2	-23.4								
01/10/2008 16:20:00	0.4	0.0	0.7	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									346	17	9	260	26	23	45	350					-23.6	0.2	-23.4	-23.9								
01/10/2008 16:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									333	20	260	260	27	24	23	350					-24.2	0.1	-23.9	-24.6								
01/10/2008 16:40:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									341	18	260	260	25	22	26	350					-24.7	0.1	-24.4	-25.1								
01/10/2008 16:50:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									340	20	260	260	28	23	19	350					-25.1	0.0	-24.7	-25.2								
01/10/2008 17:00:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									334	20	260	260	26	23	356	350					-25.4	0.1	-25.2	-25.6								
01/10/2008 17:10:00	0.4	0.0	0.4	0.4	1.1	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									334	20	260	260	26	23	37	350					-25.6	0.0	-25.2	-25.6								
01/10/2008 17:20:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									331	21	260	260	26	22	53	350					-25.5	0.1	-25.2	-25.6								
01/10/2008 17:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									343	16	260	260	26	22	18	350					-25.3	0.0	-25.2	-25.4								
01/10/2008 17:40:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									357	4	260	260	30	26	44	350					-25.5	0.1	-25.2	-25.7								
01/10/2008 17:50:00	0.4	0.0	0.4	0.4	1.0	0.1	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									359	3	260	260	25	23	5	350					-25.9	0.1	-25.6	-26.1								
01/10/2008 18:00:00	0.4	0.0	0.4	0.4	1.2	0.2	1.6	1.0	0.4	0.0	0.7	0.4	0.4	0.1	0.7	0.4									0	4	260	260	35	23	357	350					-26.1	0.1	-25.9	-26.4								
01/10/2008 18:10:00	0.4	0.0	0.4	0.4	1.1	0.2	1.6	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									352	11	260	260	30	24	40	350					-26.4	0.0	-26.1	-26.5								
01/10/2008 18:20:00	0.4	0.0	0.4	0.4	1.2	0.3	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.1	1.1	0.4									350	11	260	260	33	26	18	350					-26.3	0.1	-26.1	-26.4								
01/10/2008 18:30:00	0.4	0.0	0.4	0.4	1.1	0.2	1.9	1.0	0.4	0.0	0.4	0.4	0.4	0.1	1.1	0.4									353	5	260	260	34	26	63	350					-26.2	0.0	-26.1	-26.2								
