SDR	7.7.6
01/09/2009 01:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.7	0.1	55.2	54.4
01/09/2009 02:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.5	0.1	55.0	54.4
01/09/2009 02:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					55.1	0.0	55.3	54.7
01/09/2009 02:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.1	55.2	54.7
01/09/2009 02:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.1	55.2	54.7
01/09/2009 02:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.0	55.0	54.7
01/09/2009 02:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.1	55.2	54.7
01/09/2009 03:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.2	0.0	55.5	55.0
01/09/2009 03:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.6	0.0	55.9	55.5
01/09/2009 03:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.4	0.1	55.6	55.0
01/09/2009 03:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.7	0.2	55.2	54.1
01/09/2009 03:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.3	0.0	54.4	54.1
01/09/2009 03:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.1	0.1	54.4	53.8
01/09/2009 04:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					53.9	0.1	54.1	53.7
01/09/2009 04:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					53.8	0.0	54.1	53.5
01/09/2009 04:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					53.4	0.2	53.7	53.1
01/09/2009 04:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					53.2	0.0	53.4	53.1
01/09/2009 04:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					53.1	0.0	53.4	53.0
01/09/2009 04:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					53.4	0.1	53.8	53.1
01/09/2009 05:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					53.9	0.1	54.3	53.5
01/09/2009 05:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.1	13.0	-86.4	0.0	-86.4	-86.4					54.3	0.1	54.6	54.1
01/09/2009 05:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.4	0.0	54.6	54.1
01/09/2009 05:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.3	0.0	54.4	54.1
01/09/2009 05:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.6	0.1	54.9	54.4
01/09/2009 05:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.2	0.2	55.5	54.7
01/09/2009 06:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.0	0.0	55.3	54.9
01/09/2009 06:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.1	0.1	55.3	54.9
01/09/2009 06:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.5	0.1	55.9	55.2
01/09/2009 06:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.6	0.0	55.9	55.5
01/09/2009 06:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.6	0.0	55.9	55.6
01/09/2009 06:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.5	0.0	55.8	55.3
01/09/2009 07:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.3	0.1	55.6	55.2
01/09/2009 07:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.5	0.1	55.8	55.3
01/09/2009 07:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.7	0.0	55.9	55.6
01/09/2009 07:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.5	0.2	55.9	55.2
01/09/2009 07:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.8	0.1	55.2	54.4
01/09/2009 07:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.8	0.1	55.0	54.6
01/09/2009 08:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.2	0.0	55.3	55.0
01/09/2009 08:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.3	0.0	55.5	55.2
01/09/2009 08:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.6	0.1	55.9	55.3
01/09/2009 08:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.9	0.1	56.2	55.8
01/09/2009 08:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					56.3	0.1	56.5	56.1
01/09/2009 08:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					56.3	0.0	56.5	56.4
01/09/2009 09:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					56.1	0.1	56.4	55.9
01/09/2009 09:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.9	0.0	56.2	55.6
01/09/2009 09:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.4	0.2	55.9	55.0
01/09/2009 09:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.1	55.2	54.7
01/09/2009 09:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.7	0.1	55.0	54.4
01/09/2009 09:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.6	0.0	54.7	54.4
01/09/2009 10:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.1	55.2	54.7
01/09/2009 10:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					55.0	0.0	55.2	54.9
01/09/2009 10:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.8	0.0	55.0	54.7
01/09/2009 10:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.7	0.0	54.9	54.4
01/09/2009 10:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.5	0.0	54.7	54.3
01/09/2009 10:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.5	0.1	54.7	54.1
01/09/2009 11:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.2	0.1	54.6	54.0
01/09/2009 11:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.2	0.1	54.6	54.0
01/09/2009 11:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.0	0.0	13.0	13.0	-86.4	0.0	-86.4	-86.4					54.9	0.3	55.6	54.4
01/09/2009 11:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	13.9	0.9	15.1	13.0	-86.4	0.0	-86.4	-86.4					55.8	0.1	55.9	55.5
01/09/2009 11:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.6	0.1	55.9	55.3
01/09/2009 11:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.4	0.0	55.6	55.3
01/09/2009 12:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.4	0.0	55.6	55.2
01/09/2009 12:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.5	0.0	55.6	55.3
01/09/2009 12:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.5	0.0	55.6	55.3
01/09/2009 12:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.6	0.0	55.8	55.3
01/09/2009 12:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.6	0.0	55.8	55.3
01/09/2009 12:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					55.2	0.1	55.5	54.9
01/09/2009 13:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					54.5	0.2	55.0	54.0
01/09/2009 13:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					53.9	0.1	54.1	53.5
01/09/2009 13:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					53.5	0.0	53.7	53.3
01/09/2009 13:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					53.5	0.0	53.5	53.4
01/09/2009 13:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	350	0	350	350	15.1	0.0	15.1	15.1	-86.4	0.0	-86.4	-86.4					53.7	0.1	54.0	53.5
01/09/2009 13:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									260	0	260	260	354	0	350	350	14.8	0.4	15.2	13.6	-86.4	0.0	-86.4	-86.4					54.0	0.2	54.4	53.5
