SDR	7.7.6
01/13/2008 02:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									70	1	260	260	309	0	350	350					-24.9	0.1	-24.6	-25.1								
01/13/2008 02:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									75	1	260	260	309	0	350	350					-24.5	0.0	-24.2	-24.6								
01/13/2008 02:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									75	1	260	260	309	0	350	350					-24.4	0.0	-24.2	-24.6								
01/13/2008 02:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									73	3	260	260	309	0	350	350					-24.4	0.0	-24.2	-24.6								
01/13/2008 03:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									53	8	260	260	309	0	350	350					-24.4	0.0	-24.2	-24.6								
01/13/2008 03:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									50	4	260	260	310	0	350	350					-24.4	0.0	-24.2	-24.6								
01/13/2008 03:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									52	7	260	260	309	0	350	350					-24.4	0.0	-24.2	-24.6								
01/13/2008 03:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									48	7	260	260	310	0	350	350					-24.3	0.0	-24.1	-24.4								
01/13/2008 03:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									41	4	260	260	310	0	350	350					-24.2	0.0	-23.9	-24.2								
01/13/2008 03:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									39	6	260	260	310	0	350	350					-24.1	0.0	-23.9	-24.2								
01/13/2008 04:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									55	7	260	260	19	6	350	350					-24.2	0.0	-23.9	-24.4								
01/13/2008 04:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									61	2	260	260	9	4	350	350					-24.3	0.0	-24.1	-24.4								
01/13/2008 04:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									56	4	260	260	6	0	350	350					-24.2	0.0	-24.1	-24.4								
01/13/2008 04:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									57	2	260	260	8	2	350	350					-24.2	0.0	-23.9	-24.2								
01/13/2008 04:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									58	3	260	260	18	5	350	350					-24.1	0.0	-23.9	-24.2								
01/13/2008 04:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									66	11	260	260	29	3	350	350					-24.0	0.0	-23.9	-24.1								
01/13/2008 05:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									79	3	260	260	322	30	350	350					-24.0	0.0	-23.9	-24.1								
01/13/2008 05:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									78	3	260	260	307	0	350	350					-24.0	0.0	-23.9	-24.1								
01/13/2008 05:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									84	2	260	260	307	0	350	350					-24.0	0.0	-23.9	-24.1								
01/13/2008 05:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									70	7	260	260	307	0	350	350					-23.9	0.0	-23.7	-23.9								
01/13/2008 05:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									56	6	260	260	307	0	350	350					-23.8	0.0	-23.7	-23.9								
01/13/2008 05:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									60	14	260	260	307	0	350	350					-23.8	0.0	-23.7	-23.9								
01/13/2008 06:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									57	8	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 06:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									69	5	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 06:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									72	4	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 06:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									85	2	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 06:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	1	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 06:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	2	260	260	307	0	350	350					-23.8	0.0	-23.6	-23.9								
01/13/2008 07:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									92	1	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 07:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	3	260	260	307	0	350	350					-23.5	0.0	-23.2	-23.7								
01/13/2008 07:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	2	260	260	307	0	350	350					-23.4	0.0	-23.2	-23.4								
01/13/2008 07:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	2	260	260	307	0	350	350					-23.4	0.0	-23.2	-23.4								
01/13/2008 07:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	2	260	260	307	0	350	350					-23.4	0.0	-23.2	-23.4								
01/13/2008 07:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									90	0	260	260	307	0	350	350					-23.4	0.0	-23.2	-23.4								
01/13/2008 08:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	1	260	260	307	0	350	350					-23.4	0.0	-23.2	-23.6								
01/13/2008 08:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									85	2	260	260	307	0	350	350					-23.6	0.1	-23.4	-23.7								
01/13/2008 08:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									77	1	260	260	307	0	350	350					-23.6	0.0	-23.4	-23.7								
01/13/2008 08:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									82	3	260	260	307	0	350	350					-23.5	0.0	-23.4	-23.6								
01/13/2008 08:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									85	2	260	260	307	0	350	350					-23.5	0.0	-23.4	-23.6								
01/13/2008 08:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									83	1	260	260	307	0	350	350					-23.6	0.0	-23.4	-23.6								
01/13/2008 09:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									79	3	260	260	307	0	350	350					-23.6	0.0	-23.4	-23.7								
01/13/2008 09:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									85	2	260	260	307	0	350	350					-23.7	0.0	-23.6	-23.9								
01/13/2008 09:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	2	260	260	307	0	350	350					-23.6	0.0	-23.4	-23.7								
01/13/2008 09:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	1	260	260	307	0	350	350					-23.6	0.0	-23.4	-23.7								
01/13/2008 09:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									87	1	260	260	307	0	350	350					-23.7	0.1	-23.6	-23.9								
01/13/2008 09:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	0	260	260	307	0	350	350					-24.3	0.2	-23.9	-24.6								
01/13/2008 10:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	1	260	260	307	0	350	350					-24.9	0.1	-24.6	-25.1								
01/13/2008 10:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	1	260	260	307	0	350	350					-25.1	0.0	-24.9	-25.2								
01/13/2008 10:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	2	260	260	307	0	350	350					-25.3	0.2	-25.1	-25.6								
01/13/2008 10:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	1	260	260	307	0	350	350					-25.6	0.1	-25.2	-25.9								
01/13/2008 10:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									91	3	260	260	307	0	350	350					-25.5	0.1	-25.2	-25.7								
01/13/2008 10:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									97	7	260	260	307	0	350	350					-25.2	0.1	-25.1	-25.4								
01/13/2008 11:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									108	5	260	260	307	0	350	350					-25.2	0.1	-25.1	-25.6								
01/13/2008 11:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									113	4	260	260	307	0	350	350					-25.7	0.0	-25.4	-25.7								
01/13/2008 11:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									114	3	260	260	307	0	350	350					-25.6	0.0	-25.6	-25.7								
01/13/2008 11:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									104	6	260	260	307	0	350	350					-25.9	0.1	-25.6	-26.1								
01/13/2008 11:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									91	3	260	260	307	0	350	350					-26.0	0.1	-25.6	-26.1								
01/13/2008 11:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									89	1	260	260	307	0	350	350					-25.1	0.3	-24.6	-25.7								
01/13/2008 12:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									93	6	260	260	307	0	350	350					-24.6	0.0	-24.4	-24.9								
01/13/2008 12:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									114	6	260	260	307	0	350	350					-25.2	0.2	-24.6	-25.6								
01/13/2008 12:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									108	7	260	260	307	0	350	350					-25.6	0.0	-25.4	-25.7								
01/13/2008 12:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									105	4	260	260	307	0	350	350					-25.7	0.0	-25.6	-25.7								
01/13/2008 12:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									97	6	260	260	307	0	350	350					-25.7	0.0	-25.6	-25.9								
01/13/2008 12:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									104	8	260	260	307	0	350	350					-25.6	0.0	-25.4	-25.7								
01/13/2008 13:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									115	11	260	260	307	0	350	350					-25.6	0.0	-25.4	-25.6								
01/13/2008 13:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									129	3	260	260	307	0	350	350					-25.6	0.0	-25.4	-25.7								
01/13/2008 13:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									120	11	260	260	307	0	350	350					-25.7	0.1	-25.6	-25.9								
01/13/2008 13:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									96	7	260	260	307	0	350	350					-25.7	0.0	-25.6	-25.9								
01/13/2008 13:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									101	7	260	260	307	0	350	350					-25.5	0.1	-25.2	-25.7								
01/13/2008 13:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									109	3	260	260	307	0	350	350					-25.4	0.1	-25.2	-25.6								
01/13/2008 14:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									111	2	260	260	307	0	350	350					-25.6	0.0	-25.2	-25.7								
01/13/2008 14:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									108	2	260	260	307	0	350	350					-25.7	0.0	-25.6	-25.9								
01/13/2008 14:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									106	2	260	260	307	0	350	350					-25.8	0.0	-25.7	-26.1								
01/13/2008 14:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									100	3	260	260	307	0	350	350					-25.9	0.0	-25.7	-26.1								
01/13/2008 14:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									102	3	260	260	307	0	350	350					-25.9	0.0	-25.7	-26.1								
01/13/2008 14:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									94	2	260	260	307	0	350	350					-26.0	0.1	-25.9	-26.1								
01/13/2008 15:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									96	2	260	260	307	0	350	350					-26.1	0.0	-26.1	-26.1								
01/13/2008 15:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									96	3	260	260	307	0	350	350					-26.0	0.0	-25.7	-26.1								
01/13/2008 15:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									96	2	260	260	307	0	350	350					-25.9	0.0	-25.7	-26.1								
01/13/2008 15:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									93	3	260	260	307	0	350	350					-26.1	0.0	-25.9	-26.1								
01/13/2008 15:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									92	5	260	260	307	0	350	350					-26.2	0.0	-26.1	-26.4								
01/13/2008 15:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									94	2	260	260	306	0	350	350					-26.3	0.0	-26.1	-26.4								
01/13/2008 16:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									91	2	260	260	305	0	350	350					-26.3	0.0	-26.1	-26.5								
01/13/2008 16:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									88	5	260	260	305	1	350	350					-26.6	0.0	-26.4	-26.9								
01/13/2008 16:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									79	2	260	260	301	1	350	350					-26.7	0.0	-26.7	-26.9								
01/13/2008 16:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									78	5	260	260	300	0	350	350					-26.7	0.0	-26.7	-26.9								
01/13/2008 16:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									78	2	260	260	299	1	350	350					-27.0	0.1	-26.7	-27.2								
01/13/2008 16:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									76	4	260	260	291	35	350	350					-27.3	0.1	-26.9	-27.5								
01/13/2008 17:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									75	5	260	260	190	3	189	350					-27.4	0.1	-27.0	-27.5								
01/13/2008 17:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									74	5	260	260	189	3	350	350					-27.1	0.0	-26.9	-27.2								
01/13/2008 17:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									74	4	260	260	188	3	350	350					-27.2	0.0	-26.9	-27.2								
01/13/2008 17:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									67	3	260	260	183	2	350	350					-27.0	0.0	-26.9	-27.0								
01/13/2008 17:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									71	4	260	260	185	2	350	350					-26.8	0.0	-26.7	-26.9								
01/13/2008 17:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									73	3	260	260	185	2	186	350					-26.9	0.0	-26.7	-26.9								
01/13/2008 18:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.3	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									66	3	260	260	179	2	181	350					-26.9	0.0	-26.9	-26.9								
01/13/2008 18:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									68	10	260	260	176	1	350	350					-26.7	0.0	-26.5	-26.9								
01/13/2008 18:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									68	9	260	260	176	3	350	350					-26.6	0.0	-26.2	-26.7								
01/13/2008 18:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									68	12	260	260	173	5	350	350					-26.3	0.1	-26.1	-26.5								
