SDR	7.7.6
01/20/2009 01:50:00	14.0	0.5	15.3	12.6	13.4	0.7	14.7	11.3	12.9	0.7	14.5	10.3	12.0	0.8	13.7	9.5									71	3	73	260	60	4	56	350	13.4	0.0	13.4	13.4	-9.4	0.0	-9.2	-9.6					58.2	0.3	58.7	57.6
01/20/2009 02:00:00	14.4	0.5	15.3	13.0	13.7	0.7	15.3	11.3	13.3	0.8	14.9	10.7	12.3	0.9	14.5	9.9									72	3	73	260	62	5	46	350	13.4	0.0	13.4	13.4	-9.1	0.1	-8.8	-9.2					57.3	0.4	57.9	56.4
01/20/2009 02:10:00	15.0	0.5	16.1	12.2	14.2	0.7	15.6	12.2	14.0	0.7	15.6	11.8	12.8	0.9	14.9	9.1									73	3	67	260	62	5	59	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					55.9	0.2	56.4	55.5
01/20/2009 02:20:00	15.5	0.5	16.8	13.0	14.8	0.7	16.4	12.2	14.6	0.8	16.1	11.8	13.4	1.0	15.6	10.3									71	3	72	260	61	5	51	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					55.8	0.4	56.4	55.0
01/20/2009 02:30:00	16.2	0.5	17.2	13.3	15.4	0.7	16.7	12.7	15.2	0.7	16.8	12.6	14.1	0.8	16.4	11.8									70	3	69	260	60	4	61	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					56.1	0.1	56.4	55.6
01/20/2009 02:40:00	16.0	0.5	17.6	14.1	15.2	0.8	17.0	12.2	15.0	0.8	16.8	11.8	13.9	1.0	16.4	11.1									70	3	75	260	61	4	62	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					56.4	0.2	56.8	55.9
01/20/2009 02:50:00	16.4	0.6	17.6	13.7	15.6	0.7	17.0	13.0	15.4	0.7	16.8	13.0	14.3	1.0	16.1	11.5									70	3	71	260	61	4	49	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.6	-8.8					56.6	0.2	57.1	56.2
01/20/2009 03:00:00	16.1	0.6	17.6	14.1	15.4	0.8	17.0	12.7	15.2	0.8	16.8	12.2	14.2	1.0	16.4	11.5									71	3	71	260	62	4	54	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					56.8	0.2	57.3	56.4
01/20/2009 03:10:00	15.9	0.6	17.2	13.3	15.1	0.8	16.7	12.7	14.9	0.9	16.4	11.1	13.7	1.1	16.4	10.7									72	3	69	260	62	5	63	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					56.7	0.2	57.1	56.2
01/20/2009 03:20:00	15.6	0.6	16.8	13.3	14.8	0.8	16.4	11.9	14.5	0.9	16.1	11.1	13.5	1.1	16.1	9.1									73	3	71	260	65	5	67	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.6					56.6	0.2	57.1	56.2
01/20/2009 03:30:00	15.6	0.6	16.8	13.3	14.7	0.8	16.4	12.2	14.5	0.9	16.4	11.1	13.4	1.0	15.6	10.3									75	3	77	260	67	5	56	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.8					57.0	0.4	57.8	56.4
01/20/2009 03:40:00	15.4	0.7	17.2	12.6	14.4	0.9	16.7	11.9	14.3	1.0	16.8	11.1	13.0	1.2	16.1	9.1									76	4	79	260	68	6	64	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.8					57.1	0.4	57.9	56.4
01/20/2009 03:50:00	15.5	0.6	16.8	13.0	14.5	0.8	16.1	12.2	14.3	0.8	16.1	11.8	13.0	1.0	15.6	9.5									75	3	73	260	66	5	64	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					57.7	0.3	58.4	57.1
01/20/2009 04:00:00	15.3	0.6	17.2	13.0	14.4	0.8	16.4	11.9	14.2	0.9	16.4	11.1	13.1	1.0	15.3	9.9									75	4	81	260	66	5	71	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-8.8					58.0	0.3	58.7	57.3
01/20/2009 04:10:00	15.5	0.8	17.9	12.2	14.7	0.9	17.9	11.3	14.5	1.0	17.6	11.8	13.4	1.1	16.4	10.7									77	4	78	260	69	6	67	350	13.4	0.0	13.4	13.4	-8.6	0.1	-8.4	-8.8					56.9	0.5	57.9	55.9
01/20/2009 04:20:00	15.8	0.9	17.9	12.6	14.8	1.0	17.6	11.6	14.7	1.1	17.2	11.1	13.6	1.1	16.4	10.7									79	4	84	260	72	6	77	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					56.3	0.4	57.3	55.5
01/20/2009 04:30:00	15.6	0.9	17.6	12.2	14.6	0.9	16.7	11.9	14.6	1.0	17.2	11.5	13.4	1.0	16.1	9.5									82	4	85	260	74	6	65	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					56.0	0.3	57.0	55.2
01/20/2009 04:40:00	15.3	0.8	17.9	13.3	14.5	0.8	16.7	11.9	14.4	0.9	17.2	11.8	13.4	1.1	15.6	9.9									79	4	82	260	72	6	80	350	13.4	0.0	13.4	13.4	-8.8	0.1	-8.6	-9.2					57.1	0.7	58.2	56.2
01/20/2009 04:50:00	15.5	0.7	17.2	13.7	14.7	0.7	16.7	12.2	14.5	0.8	16.8	11.8	13.4	1.0	15.6	10.7									78	3	79	260	70	5	68	350	13.4	0.0	13.4	13.4	-9.0	0.0	-8.8	-9.2					58.3	0.2	58.7	57.9
01/20/2009 05:00:00	15.5	0.7	18.7	13.3	14.8	0.8	16.7	11.3	14.6	0.9	16.8	11.1	13.5	1.0	16.1	10.7									79	4	77	260	70	6	69	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.6	-9.0					57.1	0.5	58.2	56.2
01/20/2009 05:10:00	15.6	1.0	19.5	12.6	14.6	1.1	17.9	10.7	14.5	1.2	17.6	10.7	13.4	1.3	16.8	9.5									80	5	85	260	72	6	80	350	13.4	0.0	13.4	13.4	-8.7	0.1	-8.4	-9.0					56.0	0.8	57.6	54.7
01/20/2009 05:20:00	15.0	1.0	17.6	11.8	14.3	0.9	17.0	11.0	14.1	1.0	17.2	11.1	13.2	1.1	16.1	9.5									81	5	84	260	74	6	71	350	13.4	0.0	13.4	13.4	-8.3	0.1	-7.9	-8.4					53.8	0.7	54.7	52.4
01/20/2009 05:30:00	14.7	1.1	17.9	11.8	13.9	1.1	17.6	11.3	13.8	1.2	17.9	10.3	12.8	1.3	16.8	8.4									81	5	82	260	73	7	73	350	13.4	0.0	13.4	13.4	-8.2	0.0	-7.7	-8.4					52.6	0.6	53.5	51.4
01/20/2009 05:40:00	14.6	1.1	17.2	10.7	14.0	1.2	17.0	10.7	13.7	1.2	16.8	9.9	12.8	1.2	16.4	9.5									79	5	84	260	72	7	74	350	13.4	0.0	13.4	13.4	-8.2	0.0	-7.9	-8.4					53.0	0.4	53.8	51.8
01/20/2009 05:50:00	14.1	1.2	16.8	10.3	13.6	1.2	16.4	9.6	13.3	1.3	16.1	9.5	12.4	1.2	15.6	8.4									76	5	79	260	69	7	63	350	13.4	0.0	13.4	13.4	-8.0	0.0	-7.7	-8.2					52.0	0.2	52.7	51.7
01/20/2009 06:00:00	13.3	1.2	16.4	9.1	12.8	1.1	15.3	9.9	12.4	1.2	15.6	9.5	11.7	1.1	14.5	8.8									76	5	76	260	69	7	65	350	13.4	0.0	13.4	13.4	-8.0	0.0	-7.7	-8.2					51.9	0.3	52.4	51.0
01/20/2009 06:10:00	13.2	1.0	16.4	10.3	12.7	1.0	15.6	10.2	12.3	1.0	15.3	9.5	11.7	1.1	14.5	8.8									76	6	79	260	68	7	76	350	13.4	0.0	13.4	13.4	-8.0	0.0	-7.7	-8.2					51.6	0.2	52.0	51.1
01/20/2009 06:20:00	12.0	1.0	14.5	8.4	11.4	0.9	13.6	8.2	11.0	1.0	13.0	8.0	10.4	1.0	13.0	7.6									75	6	91	260	66	7	68	350	13.4	0.0	13.4	13.4	-8.3	0.0	-7.9	-8.4					53.0	0.8	54.1	51.6
01/20/2009 06:30:00	11.9	1.0	14.1	8.8	11.4	1.0	13.9	8.7	11.0	1.1	13.3	8.0	10.4	1.1	13.0	7.2									76	5	75	260	68	7	69	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.6					54.3	0.2	55.0	54.0
01/20/2009 06:40:00	12.0	1.0	14.5	9.1	11.6	1.0	14.7	8.7	11.2	1.1	13.7	8.0	10.7	1.1	13.7	8.0									78	6	74	260	72	7	71	350	13.4	0.0	13.4	13.4	-8.3	0.0	-8.2	-8.4					53.3	0.4	54.1	52.7
01/20/2009 06:50:00	12.2	1.0	14.5	9.1	11.6	1.0	14.2	8.7	11.2	1.0	13.3	8.0	10.4	1.1	13.0	7.6									77	5	76	260	70	6	74	350	13.4	0.0	13.4	13.4	-8.4	0.0	-8.2	-8.6					53.7	0.4	54.7	53.3
01/20/2009 07:00:00	12.3	0.8	14.1	9.9	11.7	0.9	14.2	9.6	11.4	0.9	13.7	9.1	10.6	1.0	13.0	8.0									78	5	75	260	70	6	52	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					54.8	0.2	55.3	54.4
01/20/2009 07:10:00	12.3	1.2	15.3	9.1	11.7	1.2	15.3	8.7	11.3	1.3	14.9	8.0	10.7	1.3	14.9	7.6									78	5	79	260	71	7	70	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.8					54.7	0.4	55.6	53.8
01/20/2009 07:20:00	12.7	0.8	14.9	10.3	12.2	0.8	15.0	10.2	11.8	0.9	14.1	9.5	11.0	1.0	13.3	8.0									78	5	82	260	71	6	69	350	13.4	0.0	13.4	13.4	-8.6	0.1	-8.4	-8.8					55.5	0.4	56.1	54.7
01/20/2009 07:30:00	13.0	0.9	15.3	9.9	12.5	0.8	14.4	9.9	12.1	0.9	14.1	9.1	11.4	1.0	13.7	8.4									79	5	71	260	71	6	70	350	13.4	0.0	13.4	13.4	-8.6	0.0	-8.4	-8.8					55.7	0.3	56.2	54.9
01/20/2009 07:40:00	14.2	1.0	16.8	11.1	13.7	1.0	16.4	11.0	13.3	1.0	16.1	10.3	12.5	1.1	16.4	9.1									79	5	79	260	72	6	72	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.8					54.7	0.3	55.6	54.1
01/20/2009 07:50:00	14.0	1.0	16.1	11.1	13.4	1.0	16.7	10.4	13.1	1.1	16.4	9.9	12.3	1.1	15.6	9.5									79	5	79	260	70	6	66	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.4	-8.6					54.5	0.3	55.2	53.8
01/20/2009 08:00:00	13.7	1.0	16.1	11.1	13.1	1.0	15.9	10.4	12.8	1.1	15.6	9.5	12.0	1.1	14.9	8.4									77	5	78	260	70	6	71	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.2	-8.6					54.1	0.3	54.7	53.3
01/20/2009 08:10:00	13.4	1.2	17.2	9.9	12.9	1.1	15.9	9.9	12.5	1.3	16.1	9.1	11.9	1.3	14.9	8.4									77	6	81	260	69	7	70	350	13.4	0.0	13.4	13.4	-8.2	0.0	-7.9	-8.4					52.4	0.5	53.4	51.4
01/20/2009 08:20:00	13.1	1.0	15.6	9.9	12.8	1.0	15.6	10.2	12.4	1.1	15.3	9.5	11.8	1.0	15.3	9.1									75	5	79	260	67	7	74	350	13.4	0.0	13.4	13.4	-8.2	0.0	-7.9	-8.4					51.6	0.2	52.0	51.0
01/20/2009 08:30:00	13.1	1.0	15.6	9.9	12.5	1.1	15.9	9.3	12.1	1.2	14.9	8.8	11.4	1.2	14.5	7.6									77	5	86	260	68	7	74	350	13.4	0.0	13.4	13.4	-8.2	0.0	-8.2	-8.4					51.2	0.3	52.0	50.7
01/20/2009 08:40:00	13.5	1.1	17.9	11.1	13.0	1.1	17.6	10.4	12.6	1.2	17.2	9.1	11.9	1.1	14.9	8.4									78	5	79	260	71	6	77	350	13.4	0.0	13.4	13.4	-8.5	0.0	-8.2	-8.6					51.3	0.2	51.7	50.9
01/20/2009 08:50:00	13.9	1.0	16.1	10.3	13.4	1.0	15.9	9.9	13.1	1.1	15.6	9.5	12.3	1.1	15.3	8.8									77	5	79	260	70	5	63	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.4	-8.8					51.4	0.2	52.0	51.0
01/20/2009 09:00:00	14.7	0.8	16.4	12.6	14.2	0.9	16.1	11.9	14.0	1.0	16.1	11.1	13.3	1.0	15.6	10.3									77	4	77	260	70	5	69	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-8.8					51.1	0.3	52.0	50.7
01/20/2009 09:10:00	14.7	0.9	16.8	11.1	14.2	1.0	16.4	11.3	13.8	1.0	16.1	10.7	13.0	1.1	15.3	9.9									78	4	87	260	71	6	73	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-8.8					50.4	0.2	51.0	50.0
01/20/2009 09:20:00	14.7	1.1	17.2	11.1	13.9	1.1	16.7	11.0	13.6	1.2	16.4	9.9	12.8	1.2	15.6	9.1									79	5	73	260	71	7	87	350	13.4	0.0	13.4	13.4	-8.9	0.0	-8.8	-9.0					50.3	0.2	50.7	49.9
01/20/2009 09:30:00	14.9	0.9	16.8	11.5	14.0	1.0	16.1	11.0	13.8	1.1	16.1	10.7	12.9	1.2	16.1	9.5									80	4	88	260	73	7	72	350	13.4	0.0	13.4	13.4	-9.0	0.0	-8.8	-9.2					49.8	0.1	50.0	49.6
01/20/2009 09:40:00	15.0	1.0	17.2	11.8	14.3	1.0	16.7	10.7	14.1	1.1	16.8	10.3	13.2	1.2	16.1	9.9									80	5	84	260	73	7	72	350	13.4	0.0	13.4	13.4	-9.2	0.0	-9.0	-9.2					49.9	0.1	50.0	49.6
01/20/2009 09:50:00	15.4	1.0	17.6	11.8	14.5	1.2	17.0	9.9	14.3	1.3	16.8	9.9	13.4	1.3	16.8	8.8									82	5	78	260	75	6	73	350	13.4	0.0	13.4	13.4	-9.0	0.0	-8.8	-9.2					49.2	0.3	49.8	48.8
01/20/2009 10:00:00	15.4	1.0	17.9	12.6	14.5	1.1	17.0	11.0	14.4	1.2	17.2	10.3	13.2	1.4	16.4	8.8									83	5	84	260	77	9	73	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.8	-9.2					48.2	0.3	49.0	47.8
01/20/2009 10:10:00	14.9	1.2	18.3	10.3	14.1	1.2	17.6	11.0	14.0	1.3	17.9	9.5	12.8	1.5	16.4	8.4									84	5	79	260	78	8	72	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.8	-9.0					47.8	0.1	48.2	47.5
01/20/2009 10:20:00	14.3	1.3	17.2	10.7	13.6	1.2	15.9	9.9	13.3	1.4	16.4	9.5	12.4	1.3	15.3	8.0									80	6	88	260	74	8	63	350	13.4	0.0	13.4	13.4	-8.9	0.0	-8.8	-9.0					48.0	0.1	48.4	47.8
01/20/2009 10:30:00	14.4	1.4	18.3	11.1	13.7	1.5	17.6	10.2	13.5	1.6	17.2	9.5	12.7	1.7	16.8	8.4									80	6	67	260	73	8	68	350	13.4	0.0	13.4	13.4	-8.9	0.1	-8.6	-9.0					47.9	0.4	48.4	46.9
01/20/2009 10:40:00	14.2	1.5	18.3	9.9	13.6	1.5	17.3	10.2	13.3	1.5	17.2	9.9	12.4	1.6	16.4	7.2									79	6	85	260	73	8	66	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.6	-9.2					47.5	0.4	48.4	46.9
01/20/2009 10:50:00	12.8	1.3	16.4	9.5	12.1	1.2	15.6	8.7	11.7	1.3	14.9	8.4	11.0	1.3	14.5	6.8									80	6	75	260	73	8	82	350	13.4	0.0	13.4	13.4	-9.1	0.1	-8.8	-9.2					48.7	0.3	49.2	48.2
01/20/2009 11:00:00	13.1	1.2	16.4	9.5	12.2	1.2	14.7	8.4	12.0	1.3	15.3	7.6	10.9	1.5	14.1	6.5									86	6	89	260	80	9	74	350	13.4	0.0	13.4	13.4	-9.0	0.0	-8.8	-9.2					48.6	0.1	49.0	48.4
01/20/2009 11:10:00	14.1	1.0	16.8	10.7	13.1	1.2	16.4	9.3	13.0	1.3	16.4	8.4	11.7	1.4	15.3	7.6									85	5	86	260	80	9	84	350	13.4	0.0	13.4	13.4	-9.1	0.0	-8.8	-9.2					48.7	0.1	49.0	48.3
01/20/2009 11:20:00	14.8	1.0	17.2	11.8	13.9	1.0	17.0	10.7	13.7	1.2	16.8	9.5	12.5	1.4	16.4	7.6									82	5	81	260	76	8	76	350	13.4	0.0	13.4	13.4	-8.9	0.0	-8.8	-9.0					48.1	0.1	48.6	47.8
01/20/2009 11:30:00	14.6	1.1	16.8	10.3	13.7	1.2	16.1	8.7	13.5	1.3	16.1	8.0	12.4	1.4	15.3	8.0									82	5	84	260	77	8	71	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.8	-9.0					47.6	0.1	47.9	47.3
01/20/2009 11:40:00	14.5	1.0	17.2	11.1	13.8	1.1	16.1	9.9	13.5	1.2	16.4	8.4	12.6	1.3	15.6	8.8									81	4	82	260	75	7	74	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-8.8					47.2	0.1	47.4	46.9
01/20/2009 11:50:00	13.0	1.5	16.4	8.8	12.6	1.5	15.9	8.2	12.2	1.5	16.1	7.6	11.5	1.5	14.9	6.8									82	6	83	260	76	9	77	350	13.4	0.0	13.4	13.4	-8.7	0.0	-8.6	-8.8					47.0	0.1	47.3	46.6
01/20/2009 12:00:00	13.2	1.1	15.3	8.0	12.6	1.2	14.7	8.2	12.3	1.3	15.3	8.0	11.3	1.3	14.1	8.0									83	5	76	260	77	8	72	350	13.4	0.0	13.4	13.4	-8.8	0.0	-8.6	-8.8					47.0	0.1	47.3	46.8
01/20/2009 12:10:00	12.8	1.1	15.3	9.5	12.3	1.1	14.7	9.0	11.9	1.2	14.9	8.0	11.1	1.3	14.1	6.8									82	6	82	260	76	8	82	350	13.4	0.0	13.4	13.4	-8.9	0.0	-8.8	-9.0					46.9	0.1	47.1	46.6
01/20/2009 12:20:00	13.5	1.0	16.1	10.3	12.9	1.2	15.6	9.0	12.5	1.3	15.6	8.8	11.7	1.3	14.9	7.6									78	4	78	260	72	6	69	350	13.5	0.0	13.6	13.4	-9.0	0.0	-8.8	-9.0					46.9	0.1	47.3	46.6
01/20/2009 12:30:00	14.2	0.9	16.1	11.1	13.7	1.0	15.9	10.7	13.4	1.1	15.3	9.5	12.6	1.2	15.3	9.1									78	4	81	260	71	6	67	350	13.7	0.1	13.8	13.6	-8.8	0.0	-8.6	-9.0					46.7	0.1	46.9	46.5
01/20/2009 12:40:00	13.6	0.9	15.6	11.1	13.2	1.0	15.3	10.7	12.8	1.0	15.3	9.5	12.1	1.1	14.9	9.1									77	4	73	260	70	6	64	350	13.8	0.0	13.9	13.8	-8.7	0.0	-8.6	-8.8					46.8	0.2	47.1	46.4
01/20/2009 12:50:00	13.7	0.9	16.1	11.1	13.3	0.9	15.3	10.4	12.8	1.0	14.9	9.5	12.0	1.0	14.1	9.1									73	3	68	260	66	5	67	350	14.0	0.0	14.1	13.9	-8.8	0.0	-8.8	-9.0					47.0	0.2	47.4	46.6
01/20/2009 13:00:00	13.9	0.9	16.4	11.5	13.5	1.0	16.1	11.0	13.1	1.0	15.6	10.3	12.2	1.1	15.3	9.5									72	4	75	260	65	5	62	350	14.1	0.0	14.2	14.1	-8.7	0.0	-8.6	-8.8					47.0	0.1	47.3	46.6
01/20/2009 13:10:00	14.4	1.0	17.6	11.5	13.9	1.0	16.4	11.3	13.4	1.1	16.8	10.3	12.7	1.1	16.1	9.5									71	4	75	260	64	5	63	350	14.1	0.0	14.2	14.1	-8.7	0.0	-8.4	-8.8					46.8	0.1	47.1	46.4
01/20/2009 13:20:00	14.5	1.1	17.9	11.1	14.1	1.0	16.7	10.4	13.7	1.2	16.4	9.9	12.9	1.0	15.3	9.9									69	5	75	260	62	6	66	350	14.4	0.2	14.8	14.2	-8.6	0.0	-8.4	-8.8					46.7	0.2	47.1	46.3
01/20/2009 13:30:00	15.5	1.0	18.3	12.6	15.1	1.1	17.9	11.9	14.7	1.1	17.6	11.5	13.9	1.2	17.2	9.5									70	4	75	260	63	6	65	350	14.7	0.0	14.8	14.7	-8.4	0.0	-8.2	-8.6					46.2	0.3	46.9	45.5
01/20/2009 13:40:00	15.7	1.2	18.7	13.0	15.1	1.3	18.2	11.9	14.8	1.3	18.3	11.1	13.9	1.4	17.9	10.7									72	5	70	260	64	7	62	350	14.7	0.0	14.8	14.7	-8.2	0.0	-7.9	-8.4					45.6	0.2	46.0	45.0
01/20/2009 13:50:00	15.6	1.1	18.3	12.2	15.1	1.1	17.3	11.9	14.7	1.2	17.2	11.1	13.8	1.3	16.8	9.5									70	5	71	260	63	6	53	350	14.7	0.0	14.8	14.7	-8.2	0.0	-8.2	-8.4					45.6	0.1	46.0	45.4
01/20/2009 14:00:00	16.0	1.4	19.1	11.8	15.5	1.4	18.4	11.0	15.2	1.5	18.3	10.3	14.3	1.5	17.9	10.3									71	5	74	260	64	7	57	350	14.7	0.0	14.8	14.7	-8.2	0.0	-7.7	-8.2					45.4	0.2	45.8	45.0
01/20/2009 14:10:00	16.2	1.3	19.9	12.2	15.5	1.4	19.0	11.9	15.2	1.5	19.1	11.5	14.2	1.4	17.9	10.7									72	6	82	260	65	7	72	350	14.7	0.0	14.8	14.7	-8.1	0.0	-7.7	-8.2					45.2	0.2	45.5	44.8
01/20/2009 14:20:00	16.6	1.3	19.5	11.8	15.9	1.4	19.3	12.4	15.6	1.5	19.5	11.8	14.5	1.5	19.5	9.9									73	6	78	260	66	7	64	350	14.7	0.0	14.8	14.7	-7.9	0.0	-7.7	-8.2					44.8	0.2	45.4	44.4
01/20/2009 14:30:00	16.3	1.3	19.5	12.2	15.6	1.3	18.2	11.9	15.3	1.3	17.9	11.1	14.3	1.5	17.6	9.9									75	5	77	260	69	8	71	350	14.8	0.0	14.8	14.8	-7.8	0.0	-7.7	-7.9					44.4	0.2	44.8	43.9
